snapshot,link_A_usage_rate,link_B_usage_rate,link_C_usage_rate,link_D_usage_rate,link_E_usage_rate,link_F_usage_rate
842,2716.6523363,0.0,2716.6523347,6e-06,0.0,0.7197932
843,2716.6523363,0.0,2716.6523347,6e-06,0.0,0.7197932
844,2716.6523363,0.0,2716.6523347,6e-06,0.0,0.7197932
845,1088.6112984,0.0,1088.6105272,6e-06,0.0,0.288526
846,1088.6112984,0.0,1088.6105272,6e-06,0.0,0.288526
847,1088.6112984,0.0,1088.6105272,6e-06,0.0,0.288526
848,1088.6112984,0.0,1088.6105272,6e-06,0.0,0.288526
849,1088.6112984,0.0,1088.6105272,6e-06,0.0,0.288526
850,1088.6112984,0.0,1088.6105272,6e-06,0.0,0.288526
851,1088.6112984,0.0,1088.6105272,6e-06,0.0,0.288526
852,1088.6112984,0.0,1088.6105272,6e-06,0.0,0.288526
853,1088.6112984,0.0,1088.6105272,6e-06,0.0,0.288526
854,1088.6112984,0.0,1088.6105272,6e-06,0.0,0.288526
855,0.0,0.0,0.0,0.0,0.0,0.0
856,0.0,0.0,0.0,0.0,0.0,0.0
857,0.0,0.0,0.0,0.0,0.0,0.0
858,0.0,0.0,0.0,0.0,0.0,0.0
859,0.0,0.0,0.0,0.0,0.0,0.0
860,0.0,0.0,0.0,0.0,0.0,0.0
861,0.0,0.0,0.0,0.0,0.0,0.0
862,0.0,0.0,0.0,0.0,0.0,0.0
863,0.0,0.0,0.0,0.0,0.0,0.0
864,0.0,0.0,0.0,0.0,0.0,0.0
865,0.0,0.0,6e-06,6e-06,0.0,0.0
866,0.0,0.0,6e-06,6e-06,0.0,0.0
867,0.0,0.0,6e-06,6e-06,0.0,0.0
868,0.0,0.0,6e-06,6e-06,0.0,0.0
869,0.0,0.0,6e-06,6e-06,0.0,0.0
870,0.0,0.0,6e-06,6e-06,0.0,0.0
871,0.0,0.0,6e-06,6e-06,0.0,0.0
872,0.0,0.0,6e-06,6e-06,0.0,0.0
873,0.0,0.0,6e-06,6e-06,0.0,0.0
874,0.0,0.0,6e-06,6e-06,0.0,0.0
875,0.0,0.0,6e-06,6e-06,0.0,0.0
876,0.0,0.0,6e-06,6e-06,0.0,0.0
877,0.0,0.0,6e-06,6e-06,0.0,0.0
878,0.0,0.0,6e-06,6e-06,0.0,0.0
879,0.0,0.0,6e-06,6e-06,0.0,0.0
880,0.0,0.0,6e-06,6e-06,0.0,0.0
881,0.0,0.0,6e-06,6e-06,0.0,0.0
882,0.0,0.0,6e-06,6e-06,0.0,0.0
883,0.0,0.0,6e-06,6e-06,0.0,0.0
884,0.0,0.0,6e-06,6e-06,0.0,0.0
885,1631.7242092,0.0,1631.7233451,3.4e-06,0.0,0.4315787
886,1631.7242092,0.0,1631.7233451,3.4e-06,0.0,0.4315787
887,1631.7242092,0.0,1631.7233451,3.4e-06,0.0,0.4315787
888,1631.7242092,0.0,1631.7233451,3.4e-06,0.0,0.4315787
889,1631.7242092,0.0,1631.7233451,3.4e-06,0.0,0.4315787
890,1631.7242092,0.0,1631.7233451,3.4e-06,0.0,0.4315787
891,1631.7242092,0.0,1631.7233451,3.4e-06,0.0,0.4315787
892,1631.7242092,0.0,1631.7233451,3.4e-06,0.0,0.4315787
893,1631.7242092,0.0,1631.7233451,3.4e-06,0.0,0.4315787
894,2738.9448942,0.0,2738.9452236,6e-06,0.0,0.7253494
895,2738.9448942,0.0,2738.9452236,6e-06,0.0,0.7253494
896,2738.9448942,0.0,2738.9452236,6e-06,0.0,0.7253494
897,2738.9448942,0.0,2738.9452236,6e-06,0.0,0.7253494
898,2738.9448942,0.0,2738.9452236,6e-06,0.0,0.7253494
899,2738.9448942,0.0,2738.9452236,6e-06,0.0,0.7253494
900,2738.9448942,0.0,2738.9452236,6e-06,0.0,0.7253494
901,2738.9448942,0.0,2738.9452236,6e-06,0.0,0.7253494
902,2738.9448942,0.0,2738.9452236,6e-06,0.0,0.7253494
903,2738.9448942,0.0,2738.9452236,6e-06,0.0,0.7253494
904,2770.331492,0.0,2770.3312177,6e-06,0.0,0.7340852
905,2770.331492,0.0,2770.3312177,6e-06,0.0,0.7340852
906,2770.331492,0.0,2770.3312177,6e-06,0.0,0.7340852
907,2770.331492,0.0,2770.3312177,6e-06,0.0,0.7340852
908,2770.331492,0.0,2770.3312177,6e-06,0.0,0.7340852
909,2770.331492,0.0,2770.3312177,6e-06,0.0,0.7340852
910,2770.331492,0.0,2770.3312177,6e-06,0.0,0.7340852
911,2770.331492,0.0,2770.3312177,6e-06,0.0,0.7340852
912,2770.331492,0.0,2770.3312177,6e-06,0.0,0.7340852
913,2770.331492,0.0,2770.3312177,6e-06,0.0,0.7340852
914,2734.1815185,0.0,2734.1807189,3.4e-06,0.0,0.7244359
915,2734.1815185,0.0,2734.1807189,3.4e-06,0.0,0.7244359
916,2734.1815185,0.0,2734.1807189,3.4e-06,0.0,0.7244359
917,2734.1815185,0.0,2734.1807189,3.4e-06,0.0,0.7244359
918,2734.1815185,0.0,2734.1807189,3.4e-06,0.0,0.7244359
919,2734.1815185,0.0,2734.1807189,3.4e-06,0.0,0.7244359
920,2734.1815185,0.0,2734.1807189,3.4e-06,0.0,0.7244359
921,2734.1815185,0.0,2734.1807189,3.4e-06,0.0,0.7244359
922,2734.1815185,0.0,2734.1807189,3.4e-06,0.0,0.7244359
923,2734.1815185,0.0,2734.1807189,3.4e-06,0.0,0.7244359
924,2755.8992144,0.0,2755.8972888,6e-06,0.0,0.7302942
925,2755.8992144,0.0,2755.8972888,6e-06,0.0,0.7302942
926,2755.8992144,0.0,2755.8972888,6e-06,0.0,0.7302942
927,2755.8992144,0.0,2755.8972888,6e-06,0.0,0.7302942
928,2755.8992144,0.0,2755.8972888,6e-06,0.0,0.7302942
929,2755.8992144,0.0,2755.8972888,6e-06,0.0,0.7302942
930,2755.8992144,0.0,2755.8972888,6e-06,0.0,0.7302942
931,2755.8992144,0.0,2755.8972888,6e-06,0.0,0.7302942
932,2755.8992144,0.0,2755.8972888,6e-06,0.0,0.7302942
933,2755.8992144,0.0,2755.8972888,6e-06,0.0,0.7302942
934,2762.162771,0.0,2762.1626826,6e-06,0.0,0.7320072
935,2762.162771,0.0,2762.1626826,6e-06,0.0,0.7320072
936,2762.162771,0.0,2762.1626826,6e-06,0.0,0.7320072
937,2762.162771,0.0,2762.1626826,6e-06,0.0,0.7320072
938,2762.162771,0.0,2762.1626826,6e-06,0.0,0.7320072
939,2762.162771,0.0,2762.1626826,6e-06,0.0,0.7320072
940,2762.162771,0.0,2762.1626826,6e-06,0.0,0.7320072
941,2762.162771,0.0,2762.1626826,6e-06,0.0,0.7320072
942,2762.162771,0.0,2762.1626826,6e-06,0.0,0.7320072
943,2762.162771,0.0,2762.1626826,6e-06,0.0,0.7320072
944,2740.5476488,0.0,2740.5490832,3.4e-06,0.0,0.7262675
945,2740.5476488,0.0,2740.5490832,3.4e-06,0.0,0.7262675
946,2740.5476488,0.0,2740.5490832,3.4e-06,0.0,0.7262675
947,2740.5476488,0.0,2740.5490832,3.4e-06,0.0,0.7262675
948,2740.5476488,0.0,2740.5490832,3.4e-06,0.0,0.7262675
949,2740.5476488,0.0,2740.5490832,3.4e-06,0.0,0.7262675
950,2740.5476488,0.0,2740.5490832,3.4e-06,0.0,0.7262675
951,2740.5476488,0.0,2740.5490832,3.4e-06,0.0,0.7262675
952,2740.5476488,0.0,2740.5490832,3.4e-06,0.0,0.7262675
953,2740.5476488,0.0,2740.5490832,3.4e-06,0.0,0.7262675
954,2714.3776853,0.0,2714.3748992,6e-06,0.0,0.7192341
955,2714.3776853,0.0,2714.3748992,6e-06,0.0,0.7192341
956,2714.3776853,0.0,2714.3748992,6e-06,0.0,0.7192341
957,2714.3776853,0.0,2714.3748992,6e-06,0.0,0.7192341
958,2714.3776853,0.0,2714.3748992,6e-06,0.0,0.7192341
959,2714.3776853,0.0,2714.3748992,6e-06,0.0,0.7192341
960,2714.3776853,0.0,2714.3748992,6e-06,0.0,0.7192341
961,2714.3776853,0.0,2714.3748992,6e-06,0.0,0.7192341
962,2714.3776853,0.0,2714.3748992,6e-06,0.0,0.7192341
963,2714.3776853,0.0,2714.3748992,6e-06,0.0,0.7192341
964,2766.5494583,0.0,2766.5513026,6e-06,0.0,0.7328245
965,2766.5494583,0.0,2766.5513026,6e-06,0.0,0.7328245
966,2766.5494583,0.0,2766.5513026,6e-06,0.0,0.7328245
967,2766.5494583,0.0,2766.5513026,6e-06,0.0,0.7328245
968,2766.5494583,0.0,2766.5513026,6e-06,0.0,0.7328245
969,2766.5494583,0.0,2766.5513026,6e-06,0.0,0.7328245
970,2766.5494583,0.0,2766.5513026,6e-06,0.0,0.7328245
971,2766.5494583,0.0,2766.5513026,6e-06,0.0,0.7328245
972,2766.5494583,0.0,2766.5513026,6e-06,0.0,0.7328245
973,2766.5494583,0.0,2766.5513026,6e-06,0.0,0.7328245
974,2715.1969941,0.0,2715.1963014,0.0,0.0,0.719505
975,2715.1969941,0.0,2715.1963014,0.0,0.0,0.719505
976,2715.1969941,0.0,2715.1963014,0.0,0.0,0.719505
977,2715.1969941,0.0,2715.1963014,0.0,0.0,0.719505
978,2715.1969941,0.0,2715.1963014,0.0,0.0,0.719505
979,2715.1969941,0.0,2715.1963014,0.0,0.0,0.719505
980,2715.1969941,0.0,2715.1963014,0.0,0.0,0.719505
981,2715.1969941,0.0,2715.1963014,0.0,0.0,0.719505
982,2715.1969941,0.0,2715.1963014,0.0,0.0,0.719505
983,2715.1969941,0.0,2715.1963014,0.0,0.0,0.719505
984,2729.5416767,0.0,2729.5412457,6e-06,0.0,0.7232453
985,2729.5416767,0.0,2729.5412457,6e-06,0.0,0.7232453
986,2729.5416767,0.0,2729.5412457,6e-06,0.0,0.7232453
987,2729.5416767,0.0,2729.5412457,6e-06,0.0,0.7232453
988,2729.5416767,0.0,2729.5412457,6e-06,0.0,0.7232453
989,2729.5416767,0.0,2729.5412457,6e-06,0.0,0.7232453
990,2729.5416767,0.0,2729.5412457,6e-06,0.0,0.7232453
991,2729.5416767,0.0,2729.5412457,6e-06,0.0,0.7232453
992,2729.5416767,0.0,2729.5412457,6e-06,0.0,0.7232453
993,2729.5416767,0.0,2729.5412457,6e-06,0.0,0.7232453
994,2718.965744,0.0,2718.9654098,9.4e-06,0.0,0.720248
995,2718.965744,0.0,2718.9654098,9.4e-06,0.0,0.720248
996,2718.965744,0.0,2718.9654098,9.4e-06,0.0,0.720248
997,2718.965744,0.0,2718.9654098,9.4e-06,0.0,0.720248
998,2718.965744,0.0,2718.9654098,9.4e-06,0.0,0.720248
999,2718.965744,0.0,2718.9654098,9.4e-06,0.0,0.720248
1000,2718.965744,0.0,2718.9654098,9.4e-06,0.0,0.720248
1001,2718.965744,0.0,2718.9654098,9.4e-06,0.0,0.720248
1002,2718.965744,0.0,2718.9654098,9.4e-06,0.0,0.720248
1003,2709.0041015,0.0,2709.0034517,0.0,0.0,0.7165822
1004,2709.0041015,0.0,2709.0034517,0.0,0.0,0.7165822
1005,2709.0041015,0.0,2709.0034517,0.0,0.0,0.7165822
1006,2709.0041015,0.0,2709.0034517,0.0,0.0,0.7165822
1007,2709.0041015,0.0,2709.0034517,0.0,0.0,0.7165822
1008,2709.0041015,0.0,2709.0034517,0.0,0.0,0.7165822
1009,2709.0041015,0.0,2709.0034517,0.0,0.0,0.7165822
1010,2709.0041015,0.0,2709.0034517,0.0,0.0,0.7165822
1011,2709.0041015,0.0,2709.0034517,0.0,0.0,0.7165822
1012,2709.0041015,0.0,2709.0034517,0.0,0.0,0.7165822
1013,2745.9164513,0.0,2745.9161126,6e-06,0.0,0.7276499
1014,2745.9164513,0.0,2745.9161126,6e-06,0.0,0.7276499
1015,2745.9164513,0.0,2745.9161126,6e-06,0.0,0.7276499
1016,2745.9164513,0.0,2745.9161126,6e-06,0.0,0.7276499
1017,2745.9164513,0.0,2745.9161126,6e-06,0.0,0.7276499
1018,2745.9164513,0.0,2745.9161126,6e-06,0.0,0.7276499
1019,2745.9164513,0.0,2745.9161126,6e-06,0.0,0.7276499
1020,2745.9164513,0.0,2745.9161126,6e-06,0.0,0.7276499
1021,2745.9164513,0.0,2745.9161126,6e-06,0.0,0.7276499
1022,2745.9164513,0.0,2745.9161126,6e-06,0.0,0.7276499
1023,2734.1701969,0.0,2734.1699565,9.4e-06,0.0,0.7239748
1024,2734.1701969,0.0,2734.1699565,9.4e-06,0.0,0.7239748
1025,2734.1701969,0.0,2734.1699565,9.4e-06,0.0,0.7239748
1026,2734.1701969,0.0,2734.1699565,9.4e-06,0.0,0.7239748
1027,2734.1701969,0.0,2734.1699565,9.4e-06,0.0,0.7239748
1028,2734.1701969,0.0,2734.1699565,9.4e-06,0.0,0.7239748
1029,2734.1701969,0.0,2734.1699565,9.4e-06,0.0,0.7239748
1030,2734.1701969,0.0,2734.1699565,9.4e-06,0.0,0.7239748
1031,2734.1701969,0.0,2734.1699565,9.4e-06,0.0,0.7239748
1032,2734.1701969,0.0,2734.1699565,9.4e-06,0.0,0.7239748
1033,2731.8163592,0.0,2731.816401,0.0,0.0,0.7239726
1034,2731.8163592,0.0,2731.816401,0.0,0.0,0.7239726
1035,2731.8163592,0.0,2731.816401,0.0,0.0,0.7239726
1036,2731.8163592,0.0,2731.816401,0.0,0.0,0.7239726
1037,2731.8163592,0.0,2731.816401,0.0,0.0,0.7239726
1038,2731.8163592,0.0,2731.816401,0.0,0.0,0.7239726
1039,2731.8163592,0.0,2731.816401,0.0,0.0,0.7239726
1040,2731.8163592,0.0,2731.816401,0.0,0.0,0.7239726
1041,2731.8163592,0.0,2731.816401,0.0,0.0,0.7239726
1042,2731.8163592,0.0,2731.816401,0.0,0.0,0.7239726
1043,2718.1329548,0.0,2718.1322548,9.4e-06,0.0,0.7202478
1044,2718.1329548,0.0,2718.1322548,9.4e-06,0.0,0.7202478
1045,2718.1329548,0.0,2718.1322548,9.4e-06,0.0,0.7202478
1046,2718.1329548,0.0,2718.1322548,9.4e-06,0.0,0.7202478
1047,2718.1329548,0.0,2718.1322548,9.4e-06,0.0,0.7202478
1048,2718.1329548,0.0,2718.1322548,9.4e-06,0.0,0.7202478
1049,2718.1329548,0.0,2718.1322548,9.4e-06,0.0,0.7202478
1050,2718.1329548,0.0,2718.1322548,9.4e-06,0.0,0.7202478
1051,2718.1329548,0.0,2718.1322548,9.4e-06,0.0,0.7202478
1052,2718.1329548,0.0,2718.1322548,9.4e-06,0.0,0.7202478
1053,2723.3859831,0.0,2723.3837323,6e-06,0.0,0.7216619
1054,2723.3859831,0.0,2723.3837323,6e-06,0.0,0.7216619
1055,2723.3859831,0.0,2723.3837323,6e-06,0.0,0.7216619
1056,2723.3859831,0.0,2723.3837323,6e-06,0.0,0.7216619
1057,2723.3859831,0.0,2723.3837323,6e-06,0.0,0.7216619
1058,2723.3859831,0.0,2723.3837323,6e-06,0.0,0.7216619
1059,2723.3859831,0.0,2723.3837323,6e-06,0.0,0.7216619
1060,2723.3859831,0.0,2723.3837323,6e-06,0.0,0.7216619
1061,2723.3859831,0.0,2723.3837323,6e-06,0.0,0.7216619
1062,2723.3859831,0.0,2723.3837323,6e-06,0.0,0.7216619
1063,2732.7796902,0.0,2732.7795605,0.0,0.0,0.7241871
1064,2732.7796902,0.0,2732.7795605,0.0,0.0,0.7241871
1065,2732.7796902,0.0,2732.7795605,0.0,0.0,0.7241871
1066,2732.7796902,0.0,2732.7795605,0.0,0.0,0.7241871
1067,2732.7796902,0.0,2732.7795605,0.0,0.0,0.7241871
1068,2732.7796902,0.0,2732.7795605,0.0,0.0,0.7241871
1069,2732.7796902,0.0,2732.7795605,0.0,0.0,0.7241871
1070,2732.7796902,0.0,2732.7795605,0.0,0.0,0.7241871
1071,2732.7796902,0.0,2732.7795605,0.0,0.0,0.7241871
1072,2732.7796902,0.0,2732.7795605,0.0,0.0,0.7241871
1073,2718.5588877,0.0,2718.5599239,9.4e-06,0.0,0.7205103
1074,2718.5588877,0.0,2718.5599239,9.4e-06,0.0,0.7205103
1075,2718.5588877,0.0,2718.5599239,9.4e-06,0.0,0.7205103
1076,2718.5588877,0.0,2718.5599239,9.4e-06,0.0,0.7205103
1077,2718.5588877,0.0,2718.5599239,9.4e-06,0.0,0.7205103
1078,2718.5588877,0.0,2718.5599239,9.4e-06,0.0,0.7205103
1079,2718.5588877,0.0,2718.5599239,9.4e-06,0.0,0.7205103
1080,2718.5588877,0.0,2718.5599239,9.4e-06,0.0,0.7205103
1081,2718.5588877,0.0,2718.5599239,9.4e-06,0.0,0.7205103
1082,2718.5588877,0.0,2718.5599239,9.4e-06,0.0,0.7205103
1083,2756.723287,0.0,2756.7233175,6e-06,0.0,0.7305217
1084,2756.723287,0.0,2756.7233175,6e-06,0.0,0.7305217
1085,2756.723287,0.0,2756.7233175,6e-06,0.0,0.7305217
1086,2756.723287,0.0,2756.7233175,6e-06,0.0,0.7305217
1087,2756.723287,0.0,2756.7233175,6e-06,0.0,0.7305217
1088,2756.723287,0.0,2756.7233175,6e-06,0.0,0.7305217
1089,2756.723287,0.0,2756.7233175,6e-06,0.0,0.7305217
1090,2756.723287,0.0,2756.7233175,6e-06,0.0,0.7305217
1091,2756.723287,0.0,2756.7233175,6e-06,0.0,0.7305217
1092,2756.723287,0.0,2756.7233175,6e-06,0.0,0.7305217
1093,2731.4481867,0.0,2731.4475476,0.0,0.0,0.7238185
1094,2731.4481867,0.0,2731.4475476,0.0,0.0,0.7238185
1095,2731.4481867,0.0,2731.4475476,0.0,0.0,0.7238185
1096,2731.4481867,0.0,2731.4475476,0.0,0.0,0.7238185
1097,2731.4481867,0.0,2731.4475476,0.0,0.0,0.7238185
1098,2731.4481867,0.0,2731.4475476,0.0,0.0,0.7238185
1099,2731.4481867,0.0,2731.4475476,0.0,0.0,0.7238185
1100,2731.4481867,0.0,2731.4475476,0.0,0.0,0.7238185
1101,2731.4481867,0.0,2731.4475476,0.0,0.0,0.7238185
1102,2731.4481867,0.0,2731.4475476,0.0,0.0,0.7238185
1103,2720.2684808,0.0,2720.268304,9.4e-06,0.0,0.7208623
1104,2720.2684808,0.0,2720.268304,9.4e-06,0.0,0.7208623
1105,2720.2684808,0.0,2720.268304,9.4e-06,0.0,0.7208623
1106,2720.2684808,0.0,2720.268304,9.4e-06,0.0,0.7208623
1107,2720.2684808,0.0,2720.268304,9.4e-06,0.0,0.7208623
1108,2720.2684808,0.0,2720.268304,9.4e-06,0.0,0.7208623
1109,2720.2684808,0.0,2720.268304,9.4e-06,0.0,0.7208623
1110,2720.2684808,0.0,2720.268304,9.4e-06,0.0,0.7208623
1111,2720.2684808,0.0,2720.268304,9.4e-06,0.0,0.7208623
1112,2742.1320644,0.0,2742.1309392,6e-06,0.0,0.7262862
1113,2742.1320644,0.0,2742.1309392,6e-06,0.0,0.7262862
1114,2742.1320644,0.0,2742.1309392,6e-06,0.0,0.7262862
1115,2742.1320644,0.0,2742.1309392,6e-06,0.0,0.7262862
1116,2742.1320644,0.0,2742.1309392,6e-06,0.0,0.7262862
1117,2742.1320644,0.0,2742.1309392,6e-06,0.0,0.7262862
1118,2742.1320644,0.0,2742.1309392,6e-06,0.0,0.7262862
1119,2742.1320644,0.0,2742.1309392,6e-06,0.0,0.7262862
1120,2742.1320644,0.0,2742.1309392,6e-06,0.0,0.7262862
1121,2742.1320644,0.0,2742.1309392,6e-06,0.0,0.7262862
1122,2724.8008846,0.0,2724.8011303,0.0,0.0,0.7220686
1123,2724.8008846,0.0,2724.8011303,0.0,0.0,0.7220686
1124,2724.8008846,0.0,2724.8011303,0.0,0.0,0.7220686
1125,2724.8008846,0.0,2724.8011303,0.0,0.0,0.7220686
1126,2724.8008846,0.0,2724.8011303,0.0,0.0,0.7220686
1127,2724.8008846,0.0,2724.8011303,0.0,0.0,0.7220686
1128,2724.8008846,0.0,2724.8011303,0.0,0.0,0.7220686
1129,2724.8008846,0.0,2724.8011303,0.0,0.0,0.7220686
1130,2724.8008846,0.0,2724.8011303,0.0,0.0,0.7220686
1131,2724.8008846,0.0,2724.8011303,0.0,0.0,0.7220686
1132,2721.8359098,0.0,2721.8351532,6e-06,0.0,0.721325
1133,2721.8359098,0.0,2721.8351532,6e-06,0.0,0.721325
1134,2721.8359098,0.0,2721.8351532,6e-06,0.0,0.721325
1135,2721.8359098,0.0,2721.8351532,6e-06,0.0,0.721325
1136,2721.8359098,0.0,2721.8351532,6e-06,0.0,0.721325
1137,2721.8359098,0.0,2721.8351532,6e-06,0.0,0.721325
1138,2721.8359098,0.0,2721.8351532,6e-06,0.0,0.721325
1139,2721.8359098,0.0,2721.8351532,6e-06,0.0,0.721325
1140,2721.8359098,0.0,2721.8351532,6e-06,0.0,0.721325
1141,2721.8359098,0.0,2721.8351532,6e-06,0.0,0.721325
1142,2765.4026253,0.0,2765.4024186,6e-06,0.0,0.7328161
1143,2765.4026253,0.0,2765.4024186,6e-06,0.0,0.7328161
1144,2765.4026253,0.0,2765.4024186,6e-06,0.0,0.7328161
1145,2765.4026253,0.0,2765.4024186,6e-06,0.0,0.7328161
1146,2765.4026253,0.0,2765.4024186,6e-06,0.0,0.7328161
1147,2765.4026253,0.0,2765.4024186,6e-06,0.0,0.7328161
1148,2765.4026253,0.0,2765.4024186,6e-06,0.0,0.7328161
1149,2765.4026253,0.0,2765.4024186,6e-06,0.0,0.7328161
1150,2765.4026253,0.0,2765.4024186,6e-06,0.0,0.7328161
1151,2765.4026253,0.0,2765.4024186,6e-06,0.0,0.7328161
1152,2694.2998563,0.0,2694.2974553,3.4e-06,0.0,0.7140408
1153,2694.2998563,0.0,2694.2974553,3.4e-06,0.0,0.7140408
1154,2694.2998563,0.0,2694.2974553,3.4e-06,0.0,0.7140408
1155,2694.2998563,0.0,2694.2974553,3.4e-06,0.0,0.7140408
1156,2694.2998563,0.0,2694.2974553,3.4e-06,0.0,0.7140408
1157,2694.2998563,0.0,2694.2974553,3.4e-06,0.0,0.7140408
1158,2694.2998563,0.0,2694.2974553,3.4e-06,0.0,0.7140408
1159,2694.2998563,0.0,2694.2974553,3.4e-06,0.0,0.7140408
1160,2694.2998563,0.0,2694.2974553,3.4e-06,0.0,0.7140408
1161,2694.2998563,0.0,2694.2974553,3.4e-06,0.0,0.7140408
1162,2721.3002368,0.0,2721.3013749,6e-06,0.0,0.7211214
1163,2721.3002368,0.0,2721.3013749,6e-06,0.0,0.7211214
1164,2721.3002368,0.0,2721.3013749,6e-06,0.0,0.7211214
1165,2721.3002368,0.0,2721.3013749,6e-06,0.0,0.7211214
1166,2721.3002368,0.0,2721.3013749,6e-06,0.0,0.7211214
1167,2721.3002368,0.0,2721.3013749,6e-06,0.0,0.7211214
1168,2721.3002368,0.0,2721.3013749,6e-06,0.0,0.7211214
1169,2721.3002368,0.0,2721.3013749,6e-06,0.0,0.7211214
1170,2721.3002368,0.0,2721.3013749,6e-06,0.0,0.7211214
1171,2721.3002368,0.0,2721.3013749,6e-06,0.0,0.7211214
1172,2756.1318028,0.0,2756.1318819,6e-06,0.0,0.7302437
1173,2756.1318028,0.0,2756.1318819,6e-06,0.0,0.7302437
1174,2756.1318028,0.0,2756.1318819,6e-06,0.0,0.7302437
1175,2756.1318028,0.0,2756.1318819,6e-06,0.0,0.7302437
1176,2756.1318028,0.0,2756.1318819,6e-06,0.0,0.7302437
1177,2756.1318028,0.0,2756.1318819,6e-06,0.0,0.7302437
1178,2756.1318028,0.0,2756.1318819,6e-06,0.0,0.7302437
1179,2756.1318028,0.0,2756.1318819,6e-06,0.0,0.7302437
1180,2756.1318028,0.0,2756.1318819,6e-06,0.0,0.7302437
1181,2756.1318028,0.0,2756.1318819,6e-06,0.0,0.7302437
1182,2699.5490489,0.0,2699.5487067,0.0,0.0,0.7149893
1183,2699.5490489,0.0,2699.5487067,0.0,0.0,0.7149893
1184,2699.5490489,0.0,2699.5487067,0.0,0.0,0.7149893
1185,2699.5490489,0.0,2699.5487067,0.0,0.0,0.7149893
1186,2699.5490489,0.0,2699.5487067,0.0,0.0,0.7149893
1187,2699.5490489,0.0,2699.5487067,0.0,0.0,0.7149893
1188,2699.5490489,0.0,2699.5487067,0.0,0.0,0.7149893
1189,2699.5490489,0.0,2699.5487067,0.0,0.0,0.7149893
1190,2699.5490489,0.0,2699.5487067,0.0,0.0,0.7149893
1191,2699.5490489,0.0,2699.5487067,0.0,0.0,0.7149893
1192,2034.6416928,0.0,2034.6422032,6e-06,0.0,0.5359892
1193,2034.6416928,0.0,2034.6422032,6e-06,0.0,0.5359892
1194,2034.6416928,0.0,2034.6422032,6e-06,0.0,0.5359892
1195,2034.6416928,0.0,2034.6422032,6e-06,0.0,0.5359892
1196,2034.6416928,0.0,2034.6422032,6e-06,0.0,0.5359892
1197,2034.6416928,0.0,2034.6422032,6e-06,0.0,0.5359892
1198,2034.6416928,0.0,2034.6422032,6e-06,0.0,0.5359892
1199,2034.6416928,0.0,2034.6422032,6e-06,0.0,0.5359892
1200,2034.6416928,0.0,2034.6422032,6e-06,0.0,0.5359892
1201,2034.6416928,0.0,2034.6422032,6e-06,0.0,0.5359892
1202,2653.1022165,0.0,2653.1001867,9.4e-06,0.0,0.7030166
1203,2653.1022165,0.0,2653.1001867,9.4e-06,0.0,0.7030166
1204,2653.1022165,0.0,2653.1001867,9.4e-06,0.0,0.7030166
1205,2653.1022165,0.0,2653.1001867,9.4e-06,0.0,0.7030166
1206,2653.1022165,0.0,2653.1001867,9.4e-06,0.0,0.7030166
1207,2653.1022165,0.0,2653.1001867,9.4e-06,0.0,0.7030166
1208,2653.1022165,0.0,2653.1001867,9.4e-06,0.0,0.7030166
1209,2653.1022165,0.0,2653.1001867,9.4e-06,0.0,0.7030166
1210,2653.1022165,0.0,2653.1001867,9.4e-06,0.0,0.7030166
1211,2562.4584758,0.0,2562.4575715,0.0,0.0,0.6781196
1212,2562.4584758,0.0,2562.4575715,0.0,0.0,0.6781196
1213,2562.4584758,0.0,2562.4575715,0.0,0.0,0.6781196
1214,2562.4584758,0.0,2562.4575715,0.0,0.0,0.6781196
1215,2562.4584758,0.0,2562.4575715,0.0,0.0,0.6781196
1216,2562.4584758,0.0,2562.4575715,0.0,0.0,0.6781196
1217,2562.4584758,0.0,2562.4575715,0.0,0.0,0.6781196
1218,2562.4584758,0.0,2562.4575715,0.0,0.0,0.6781196
1219,2562.4584758,0.0,2562.4575715,0.0,0.0,0.6781196
1220,2562.4584758,0.0,2562.4575715,0.0,0.0,0.6781196
1221,2437.144393,0.0,2437.1477563,6e-06,0.0,0.6453264
1222,2437.144393,0.0,2437.1477563,6e-06,0.0,0.6453264
1223,2437.144393,0.0,2437.1477563,6e-06,0.0,0.6453264
1224,2437.144393,0.0,2437.1477563,6e-06,0.0,0.6453264
1225,2437.144393,0.0,2437.1477563,6e-06,0.0,0.6453264
1226,2437.144393,0.0,2437.1477563,6e-06,0.0,0.6453264
1227,2437.144393,0.0,2437.1477563,6e-06,0.0,0.6453264
1228,2437.144393,0.0,2437.1477563,6e-06,0.0,0.6453264
1229,2437.144393,0.0,2437.1477563,6e-06,0.0,0.6453264
1230,2437.144393,0.0,2437.1477563,6e-06,0.0,0.6453264
1231,2558.0938399,0.0,2558.0933205,6e-06,0.0,0.6856683
1232,2558.0938399,0.0,2558.0933205,6e-06,0.0,0.6856683
1233,2558.0938399,0.0,2558.0933205,6e-06,0.0,0.6856683
1234,2558.0938399,0.0,2558.0933205,6e-06,0.0,0.6856683
1235,2558.0938399,0.0,2558.0933205,6e-06,0.0,0.6856683
1236,2558.0938399,0.0,2558.0933205,6e-06,0.0,0.6856683
1237,2558.0938399,0.0,2558.0933205,6e-06,0.0,0.6856683
1238,2558.0938399,0.0,2558.0933205,6e-06,0.0,0.6856683
