snapshot_count,link_A_capacity,link_A_usage_current_value,link_A_usage_rate,link_B_capacity,link_B_usage_current_value,link_B_usage_rate,link_C_capacity,link_C_usage_current_value,link_C_usage_rate,link_D_capacity,link_D_usage_current_value,link_D_usage_rate,link_E_capacity,link_E_usage_current_value,link_E_usage_rate,link_F_capacity,link_F_usage_current_value,link_F_usage_rate
1016,10000000.0,27459164513.0,2745.9164513,10000000.0,0.0,0.0,10000000.0,27459161126.0,2745.9161126,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7276499.0,0.7276499
1017,10000000.0,27459164513.0,2745.9164513,10000000.0,0.0,0.0,10000000.0,27459161126.0,2745.9161126,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7276499.0,0.7276499
1018,10000000.0,27459164513.0,2745.9164513,10000000.0,0.0,0.0,10000000.0,27459161126.0,2745.9161126,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7276499.0,0.7276499
1019,10000000.0,27459164513.0,2745.9164513,10000000.0,0.0,0.0,10000000.0,27459161126.0,2745.9161126,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7276499.0,0.7276499
1020,10000000.0,27459164513.0,2745.9164513,10000000.0,0.0,0.0,10000000.0,27459161126.0,2745.9161126,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7276499.0,0.7276499
1021,10000000.0,27459164513.0,2745.9164513,10000000.0,0.0,0.0,10000000.0,27459161126.0,2745.9161126,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7276499.0,0.7276499
1022,10000000.0,27459164513.0,2745.9164513,10000000.0,0.0,0.0,10000000.0,27459161126.0,2745.9161126,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7276499.0,0.7276499
1023,10000000.0,27341701969.0,2734.1701969,10000000.0,0.0,0.0,10000000.0,27341699565.0,2734.1699565,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7239748.0,0.7239748
1024,10000000.0,27341701969.0,2734.1701969,10000000.0,0.0,0.0,10000000.0,27341699565.0,2734.1699565,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7239748.0,0.7239748
1025,10000000.0,27341701969.0,2734.1701969,10000000.0,0.0,0.0,10000000.0,27341699565.0,2734.1699565,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7239748.0,0.7239748
1026,10000000.0,27341701969.0,2734.1701969,10000000.0,0.0,0.0,10000000.0,27341699565.0,2734.1699565,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7239748.0,0.7239748
1027,10000000.0,27341701969.0,2734.1701969,10000000.0,0.0,0.0,10000000.0,27341699565.0,2734.1699565,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7239748.0,0.7239748
1028,10000000.0,27341701969.0,2734.1701969,10000000.0,0.0,0.0,10000000.0,27341699565.0,2734.1699565,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7239748.0,0.7239748
1029,10000000.0,27341701969.0,2734.1701969,10000000.0,0.0,0.0,10000000.0,27341699565.0,2734.1699565,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7239748.0,0.7239748
1030,10000000.0,27341701969.0,2734.1701969,10000000.0,0.0,0.0,10000000.0,27341699565.0,2734.1699565,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7239748.0,0.7239748
1031,10000000.0,27341701969.0,2734.1701969,10000000.0,0.0,0.0,10000000.0,27341699565.0,2734.1699565,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7239748.0,0.7239748
1032,10000000.0,27341701969.0,2734.1701969,10000000.0,0.0,0.0,10000000.0,27341699565.0,2734.1699565,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7239748.0,0.7239748
1033,10000000.0,27318163592.0,2731.8163592,10000000.0,0.0,0.0,10000000.0,27318164010.0,2731.816401,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7239726.0,0.7239726
1034,10000000.0,27318163592.0,2731.8163592,10000000.0,0.0,0.0,10000000.0,27318164010.0,2731.816401,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7239726.0,0.7239726
1035,10000000.0,27318163592.0,2731.8163592,10000000.0,0.0,0.0,10000000.0,27318164010.0,2731.816401,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7239726.0,0.7239726
1036,10000000.0,27318163592.0,2731.8163592,10000000.0,0.0,0.0,10000000.0,27318164010.0,2731.816401,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7239726.0,0.7239726
1037,10000000.0,27318163592.0,2731.8163592,10000000.0,0.0,0.0,10000000.0,27318164010.0,2731.816401,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7239726.0,0.7239726
1038,10000000.0,27318163592.0,2731.8163592,10000000.0,0.0,0.0,10000000.0,27318164010.0,2731.816401,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7239726.0,0.7239726
1039,10000000.0,27318163592.0,2731.8163592,10000000.0,0.0,0.0,10000000.0,27318164010.0,2731.816401,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7239726.0,0.7239726
1040,10000000.0,27318163592.0,2731.8163592,10000000.0,0.0,0.0,10000000.0,27318164010.0,2731.816401,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7239726.0,0.7239726
1041,10000000.0,27318163592.0,2731.8163592,10000000.0,0.0,0.0,10000000.0,27318164010.0,2731.816401,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7239726.0,0.7239726
1042,10000000.0,27318163592.0,2731.8163592,10000000.0,0.0,0.0,10000000.0,27318164010.0,2731.816401,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7239726.0,0.7239726
1043,10000000.0,27181329548.0,2718.1329548,10000000.0,0.0,0.0,10000000.0,27181322548.0,2718.1322548,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7202478.0,0.7202478
1044,10000000.0,27181329548.0,2718.1329548,10000000.0,0.0,0.0,10000000.0,27181322548.0,2718.1322548,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7202478.0,0.7202478
1045,10000000.0,27181329548.0,2718.1329548,10000000.0,0.0,0.0,10000000.0,27181322548.0,2718.1322548,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7202478.0,0.7202478
1046,10000000.0,27181329548.0,2718.1329548,10000000.0,0.0,0.0,10000000.0,27181322548.0,2718.1322548,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7202478.0,0.7202478
1047,10000000.0,27181329548.0,2718.1329548,10000000.0,0.0,0.0,10000000.0,27181322548.0,2718.1322548,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7202478.0,0.7202478
1048,10000000.0,27181329548.0,2718.1329548,10000000.0,0.0,0.0,10000000.0,27181322548.0,2718.1322548,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7202478.0,0.7202478
1049,10000000.0,27181329548.0,2718.1329548,10000000.0,0.0,0.0,10000000.0,27181322548.0,2718.1322548,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7202478.0,0.7202478
1050,10000000.0,27181329548.0,2718.1329548,10000000.0,0.0,0.0,10000000.0,27181322548.0,2718.1322548,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7202478.0,0.7202478
1051,10000000.0,27181329548.0,2718.1329548,10000000.0,0.0,0.0,10000000.0,27181322548.0,2718.1322548,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7202478.0,0.7202478
1052,10000000.0,27181329548.0,2718.1329548,10000000.0,0.0,0.0,10000000.0,27181322548.0,2718.1322548,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7202478.0,0.7202478
1053,10000000.0,27233859831.0,2723.3859831,10000000.0,0.0,0.0,10000000.0,27233837323.0,2723.3837323,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7216619.0,0.7216619
1054,10000000.0,27233859831.0,2723.3859831,10000000.0,0.0,0.0,10000000.0,27233837323.0,2723.3837323,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7216619.0,0.7216619
1055,10000000.0,27233859831.0,2723.3859831,10000000.0,0.0,0.0,10000000.0,27233837323.0,2723.3837323,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7216619.0,0.7216619
1056,10000000.0,27233859831.0,2723.3859831,10000000.0,0.0,0.0,10000000.0,27233837323.0,2723.3837323,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7216619.0,0.7216619
1057,10000000.0,27233859831.0,2723.3859831,10000000.0,0.0,0.0,10000000.0,27233837323.0,2723.3837323,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7216619.0,0.7216619
1058,10000000.0,27233859831.0,2723.3859831,10000000.0,0.0,0.0,10000000.0,27233837323.0,2723.3837323,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7216619.0,0.7216619
1059,10000000.0,27233859831.0,2723.3859831,10000000.0,0.0,0.0,10000000.0,27233837323.0,2723.3837323,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7216619.0,0.7216619
1060,10000000.0,27233859831.0,2723.3859831,10000000.0,0.0,0.0,10000000.0,27233837323.0,2723.3837323,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7216619.0,0.7216619
1061,10000000.0,27233859831.0,2723.3859831,10000000.0,0.0,0.0,10000000.0,27233837323.0,2723.3837323,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7216619.0,0.7216619
1062,10000000.0,27233859831.0,2723.3859831,10000000.0,0.0,0.0,10000000.0,27233837323.0,2723.3837323,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7216619.0,0.7216619
1063,10000000.0,27327796902.0,2732.7796902,10000000.0,0.0,0.0,10000000.0,27327795605.0,2732.7795605,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7241871.0,0.7241871
1064,10000000.0,27327796902.0,2732.7796902,10000000.0,0.0,0.0,10000000.0,27327795605.0,2732.7795605,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7241871.0,0.7241871
1065,10000000.0,27327796902.0,2732.7796902,10000000.0,0.0,0.0,10000000.0,27327795605.0,2732.7795605,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7241871.0,0.7241871
1066,10000000.0,27327796902.0,2732.7796902,10000000.0,0.0,0.0,10000000.0,27327795605.0,2732.7795605,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7241871.0,0.7241871
1067,10000000.0,27327796902.0,2732.7796902,10000000.0,0.0,0.0,10000000.0,27327795605.0,2732.7795605,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7241871.0,0.7241871
1068,10000000.0,27327796902.0,2732.7796902,10000000.0,0.0,0.0,10000000.0,27327795605.0,2732.7795605,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7241871.0,0.7241871
1069,10000000.0,27327796902.0,2732.7796902,10000000.0,0.0,0.0,10000000.0,27327795605.0,2732.7795605,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7241871.0,0.7241871
1070,10000000.0,27327796902.0,2732.7796902,10000000.0,0.0,0.0,10000000.0,27327795605.0,2732.7795605,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7241871.0,0.7241871
1071,10000000.0,27327796902.0,2732.7796902,10000000.0,0.0,0.0,10000000.0,27327795605.0,2732.7795605,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7241871.0,0.7241871
1072,10000000.0,27327796902.0,2732.7796902,10000000.0,0.0,0.0,10000000.0,27327795605.0,2732.7795605,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7241871.0,0.7241871
1073,10000000.0,27185588877.0,2718.5588877,10000000.0,0.0,0.0,10000000.0,27185599239.0,2718.5599239,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7205103.0,0.7205103
1074,10000000.0,27185588877.0,2718.5588877,10000000.0,0.0,0.0,10000000.0,27185599239.0,2718.5599239,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7205103.0,0.7205103
1075,10000000.0,27185588877.0,2718.5588877,10000000.0,0.0,0.0,10000000.0,27185599239.0,2718.5599239,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7205103.0,0.7205103
1076,10000000.0,27185588877.0,2718.5588877,10000000.0,0.0,0.0,10000000.0,27185599239.0,2718.5599239,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7205103.0,0.7205103
1077,10000000.0,27185588877.0,2718.5588877,10000000.0,0.0,0.0,10000000.0,27185599239.0,2718.5599239,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7205103.0,0.7205103
1078,10000000.0,27185588877.0,2718.5588877,10000000.0,0.0,0.0,10000000.0,27185599239.0,2718.5599239,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7205103.0,0.7205103
1079,10000000.0,27185588877.0,2718.5588877,10000000.0,0.0,0.0,10000000.0,27185599239.0,2718.5599239,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7205103.0,0.7205103
1080,10000000.0,27185588877.0,2718.5588877,10000000.0,0.0,0.0,10000000.0,27185599239.0,2718.5599239,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7205103.0,0.7205103
1081,10000000.0,27185588877.0,2718.5588877,10000000.0,0.0,0.0,10000000.0,27185599239.0,2718.5599239,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7205103.0,0.7205103
1082,10000000.0,27185588877.0,2718.5588877,10000000.0,0.0,0.0,10000000.0,27185599239.0,2718.5599239,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7205103.0,0.7205103
1083,10000000.0,27567232870.0,2756.723287,10000000.0,0.0,0.0,10000000.0,27567233175.0,2756.7233175,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7305217.0,0.7305217
1084,10000000.0,27567232870.0,2756.723287,10000000.0,0.0,0.0,10000000.0,27567233175.0,2756.7233175,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7305217.0,0.7305217
1085,10000000.0,27567232870.0,2756.723287,10000000.0,0.0,0.0,10000000.0,27567233175.0,2756.7233175,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7305217.0,0.7305217
1086,10000000.0,27567232870.0,2756.723287,10000000.0,0.0,0.0,10000000.0,27567233175.0,2756.7233175,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7305217.0,0.7305217
1087,10000000.0,27567232870.0,2756.723287,10000000.0,0.0,0.0,10000000.0,27567233175.0,2756.7233175,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7305217.0,0.7305217
1088,10000000.0,27567232870.0,2756.723287,10000000.0,0.0,0.0,10000000.0,27567233175.0,2756.7233175,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7305217.0,0.7305217
1089,10000000.0,27567232870.0,2756.723287,10000000.0,0.0,0.0,10000000.0,27567233175.0,2756.7233175,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7305217.0,0.7305217
1090,10000000.0,27567232870.0,2756.723287,10000000.0,0.0,0.0,10000000.0,27567233175.0,2756.7233175,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7305217.0,0.7305217
1091,10000000.0,27567232870.0,2756.723287,10000000.0,0.0,0.0,10000000.0,27567233175.0,2756.7233175,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7305217.0,0.7305217
1092,10000000.0,27567232870.0,2756.723287,10000000.0,0.0,0.0,10000000.0,27567233175.0,2756.7233175,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7305217.0,0.7305217
1093,10000000.0,27314481867.0,2731.4481867,10000000.0,0.0,0.0,10000000.0,27314475476.0,2731.4475476,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7238185.0,0.7238185
1094,10000000.0,27314481867.0,2731.4481867,10000000.0,0.0,0.0,10000000.0,27314475476.0,2731.4475476,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7238185.0,0.7238185
1095,10000000.0,27314481867.0,2731.4481867,10000000.0,0.0,0.0,10000000.0,27314475476.0,2731.4475476,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7238185.0,0.7238185
1096,10000000.0,27314481867.0,2731.4481867,10000000.0,0.0,0.0,10000000.0,27314475476.0,2731.4475476,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7238185.0,0.7238185
1097,10000000.0,27314481867.0,2731.4481867,10000000.0,0.0,0.0,10000000.0,27314475476.0,2731.4475476,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7238185.0,0.7238185
1098,10000000.0,27314481867.0,2731.4481867,10000000.0,0.0,0.0,10000000.0,27314475476.0,2731.4475476,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7238185.0,0.7238185
1099,10000000.0,27314481867.0,2731.4481867,10000000.0,0.0,0.0,10000000.0,27314475476.0,2731.4475476,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7238185.0,0.7238185
1100,10000000.0,27314481867.0,2731.4481867,10000000.0,0.0,0.0,10000000.0,27314475476.0,2731.4475476,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7238185.0,0.7238185
1101,10000000.0,27314481867.0,2731.4481867,10000000.0,0.0,0.0,10000000.0,27314475476.0,2731.4475476,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7238185.0,0.7238185
1102,10000000.0,27314481867.0,2731.4481867,10000000.0,0.0,0.0,10000000.0,27314475476.0,2731.4475476,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7238185.0,0.7238185
1103,10000000.0,27202684808.0,2720.2684808,10000000.0,0.0,0.0,10000000.0,27202683040.0,2720.268304,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7208623.0,0.7208623
1104,10000000.0,27202684808.0,2720.2684808,10000000.0,0.0,0.0,10000000.0,27202683040.0,2720.268304,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7208623.0,0.7208623
1105,10000000.0,27202684808.0,2720.2684808,10000000.0,0.0,0.0,10000000.0,27202683040.0,2720.268304,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7208623.0,0.7208623
1106,10000000.0,27202684808.0,2720.2684808,10000000.0,0.0,0.0,10000000.0,27202683040.0,2720.268304,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7208623.0,0.7208623
1107,10000000.0,27202684808.0,2720.2684808,10000000.0,0.0,0.0,10000000.0,27202683040.0,2720.268304,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7208623.0,0.7208623
1108,10000000.0,27202684808.0,2720.2684808,10000000.0,0.0,0.0,10000000.0,27202683040.0,2720.268304,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7208623.0,0.7208623
1109,10000000.0,27202684808.0,2720.2684808,10000000.0,0.0,0.0,10000000.0,27202683040.0,2720.268304,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7208623.0,0.7208623
1110,10000000.0,27202684808.0,2720.2684808,10000000.0,0.0,0.0,10000000.0,27202683040.0,2720.268304,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7208623.0,0.7208623
1111,10000000.0,27202684808.0,2720.2684808,10000000.0,0.0,0.0,10000000.0,27202683040.0,2720.268304,10000000.0,94.0,9.4e-06,10000000.0,0.0,0.0,10000000.0,7208623.0,0.7208623
1112,10000000.0,27421320644.0,2742.1320644,10000000.0,0.0,0.0,10000000.0,27421309392.0,2742.1309392,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7262862.0,0.7262862
1113,10000000.0,27421320644.0,2742.1320644,10000000.0,0.0,0.0,10000000.0,27421309392.0,2742.1309392,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7262862.0,0.7262862
1114,10000000.0,27421320644.0,2742.1320644,10000000.0,0.0,0.0,10000000.0,27421309392.0,2742.1309392,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7262862.0,0.7262862
1115,10000000.0,27421320644.0,2742.1320644,10000000.0,0.0,0.0,10000000.0,27421309392.0,2742.1309392,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7262862.0,0.7262862
1116,10000000.0,27421320644.0,2742.1320644,10000000.0,0.0,0.0,10000000.0,27421309392.0,2742.1309392,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7262862.0,0.7262862
1117,10000000.0,27421320644.0,2742.1320644,10000000.0,0.0,0.0,10000000.0,27421309392.0,2742.1309392,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7262862.0,0.7262862
1118,10000000.0,27421320644.0,2742.1320644,10000000.0,0.0,0.0,10000000.0,27421309392.0,2742.1309392,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7262862.0,0.7262862
1119,10000000.0,27421320644.0,2742.1320644,10000000.0,0.0,0.0,10000000.0,27421309392.0,2742.1309392,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7262862.0,0.7262862
1120,10000000.0,27421320644.0,2742.1320644,10000000.0,0.0,0.0,10000000.0,27421309392.0,2742.1309392,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7262862.0,0.7262862
1121,10000000.0,27421320644.0,2742.1320644,10000000.0,0.0,0.0,10000000.0,27421309392.0,2742.1309392,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7262862.0,0.7262862
1122,10000000.0,27248008846.0,2724.8008846,10000000.0,0.0,0.0,10000000.0,27248011303.0,2724.8011303,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7220686.0,0.7220686
1123,10000000.0,27248008846.0,2724.8008846,10000000.0,0.0,0.0,10000000.0,27248011303.0,2724.8011303,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7220686.0,0.7220686
1124,10000000.0,27248008846.0,2724.8008846,10000000.0,0.0,0.0,10000000.0,27248011303.0,2724.8011303,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7220686.0,0.7220686
1125,10000000.0,27248008846.0,2724.8008846,10000000.0,0.0,0.0,10000000.0,27248011303.0,2724.8011303,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7220686.0,0.7220686
1126,10000000.0,27248008846.0,2724.8008846,10000000.0,0.0,0.0,10000000.0,27248011303.0,2724.8011303,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7220686.0,0.7220686
1127,10000000.0,27248008846.0,2724.8008846,10000000.0,0.0,0.0,10000000.0,27248011303.0,2724.8011303,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7220686.0,0.7220686
1128,10000000.0,27248008846.0,2724.8008846,10000000.0,0.0,0.0,10000000.0,27248011303.0,2724.8011303,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7220686.0,0.7220686
1129,10000000.0,27248008846.0,2724.8008846,10000000.0,0.0,0.0,10000000.0,27248011303.0,2724.8011303,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7220686.0,0.7220686
1130,10000000.0,27248008846.0,2724.8008846,10000000.0,0.0,0.0,10000000.0,27248011303.0,2724.8011303,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7220686.0,0.7220686
1131,10000000.0,27248008846.0,2724.8008846,10000000.0,0.0,0.0,10000000.0,27248011303.0,2724.8011303,10000000.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,7220686.0,0.7220686
1132,10000000.0,27218359098.0,2721.8359098,10000000.0,0.0,0.0,10000000.0,27218351532.0,2721.8351532,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7213250.0,0.721325
1133,10000000.0,27218359098.0,2721.8359098,10000000.0,0.0,0.0,10000000.0,27218351532.0,2721.8351532,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7213250.0,0.721325
1134,10000000.0,27218359098.0,2721.8359098,10000000.0,0.0,0.0,10000000.0,27218351532.0,2721.8351532,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7213250.0,0.721325
1135,10000000.0,27218359098.0,2721.8359098,10000000.0,0.0,0.0,10000000.0,27218351532.0,2721.8351532,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7213250.0,0.721325
1136,10000000.0,27218359098.0,2721.8359098,10000000.0,0.0,0.0,10000000.0,27218351532.0,2721.8351532,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7213250.0,0.721325
1137,10000000.0,27218359098.0,2721.8359098,10000000.0,0.0,0.0,10000000.0,27218351532.0,2721.8351532,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7213250.0,0.721325
1138,10000000.0,27218359098.0,2721.8359098,10000000.0,0.0,0.0,10000000.0,27218351532.0,2721.8351532,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7213250.0,0.721325
1139,10000000.0,27218359098.0,2721.8359098,10000000.0,0.0,0.0,10000000.0,27218351532.0,2721.8351532,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7213250.0,0.721325
1140,10000000.0,27218359098.0,2721.8359098,10000000.0,0.0,0.0,10000000.0,27218351532.0,2721.8351532,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7213250.0,0.721325
1141,10000000.0,27218359098.0,2721.8359098,10000000.0,0.0,0.0,10000000.0,27218351532.0,2721.8351532,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7213250.0,0.721325
1142,10000000.0,27654026253.0,2765.4026253,10000000.0,0.0,0.0,10000000.0,27654024186.0,2765.4024186,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328161.0,0.7328161
1143,10000000.0,27654026253.0,2765.4026253,10000000.0,0.0,0.0,10000000.0,27654024186.0,2765.4024186,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328161.0,0.7328161
1144,10000000.0,27654026253.0,2765.4026253,10000000.0,0.0,0.0,10000000.0,27654024186.0,2765.4024186,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328161.0,0.7328161
1145,10000000.0,27654026253.0,2765.4026253,10000000.0,0.0,0.0,10000000.0,27654024186.0,2765.4024186,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328161.0,0.7328161
1146,10000000.0,27654026253.0,2765.4026253,10000000.0,0.0,0.0,10000000.0,27654024186.0,2765.4024186,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328161.0,0.7328161
1147,10000000.0,27654026253.0,2765.4026253,10000000.0,0.0,0.0,10000000.0,27654024186.0,2765.4024186,10000000.0,60.0,6e-06,10000000.0,0.0,0.0,10000000.0,7328161.0,0.7328161
